,RMSE_x1,COVERAGE_x1,LL_x1,RMSE_x2,COVERAGE_x2,LL_x2,MODEL
0,0.26814483703066455,0.98,-0.522336788157947,0.148860118426291,0.996,-1.0048437974855715,2FE
0,0.2971917948803141,0.847,0.8568117313588732,0.15557490165853316,0.972,0.8418689968673589,2RE
0,0.12979099726919474,0.998,1.235713469205772,0.07890039127829998,0.998,1.6359939760520903,GPR
