,x1,x2,unit,time,y,dx1,dx1_mu,dx1_std,dx2,dx2_mu,dx2_std
0,1.331586504129518,1.5132522260949561,0.0,0.0,1.1461028249509142,1.14992078216408,1.3124840793685533,0.22905242357925293,-1.331586504129518,-1.24196828216699,1.8688052344025086
1,0.7152789743984055,-0.14233358823939746,0.0,1.0,2.037940894004533,1.5728915370362084,1.6907011427158314,0.1212477413863584,-0.7152789743984055,-0.8208251393749432,0.03912748409602755
2,-1.5454002921112682,-0.13941996137466625,0.0,2.0,3.370974827855439,-2.95138062284787,-3.312050785193782,3.7012095293236804,1.5454002921112682,1.7550300547301934,0.14841179043477387
3,-0.008383849928522256,1.1755075428263666,0.0,3.0,1.0246623070313177,-1.1922752426834111,-1.2446708520956784,0.2129687124740587,0.008383849928522256,0.021438494429703345,0.6998456181032627
4,0.6213359738904805,1.1837890142815162,0.0,4.0,0.526213944133207,0.058882933499444734,-0.022602229886771463,1.1979322891040285,-0.6213359738904805,-0.6133658442647668,0.9173658050393727
5,-0.7200855607188968,0.683407260572395,0.0,5.0,1.8985868332626237,-2.1235783820101886,-2.165599547184535,0.256783375379096,0.7200855607188968,0.7573074712268051,0.34183538338226616
6,0.2655115856921195,-1.2151135991683686,0.0,6.0,0.7986644033806475,1.7461367705526076,1.860391208780352,0.11711461058409811,-0.2655115856921195,-0.2489314400642016,0.14448543910835018
7,0.10854852571496944,0.5315612397864866,0.0,7.0,0.34178143890260504,-0.31446418835654777,-0.3516507129010369,0.19381078007947403,-0.10854852571496944,-0.1294558445880839,0.44321319205128146
8,0.004291430934033236,0.24542898324014836,0.0,8.0,0.1367704889818266,-0.23684612137208189,-0.23620083661948765,0.6160732843173169,-0.004291430934033236,-0.016564311249087124,1.2839165185827817
9,-0.17460021059294129,0.25198780408983645,0.0,9.0,-0.015199801729367579,-0.601188225275719,-0.5844376855265258,0.04528392876350481,0.17460021059294129,0.1807811749341549,0.6501436485663994
10,0.433026189953598,1.744459991154389,0.0,10.0,-1.1304603618710414,-0.878407611247193,-0.9458717289036067,1.722955785378338,-0.433026189953598,-0.30261650116986744,1.79042517724441
11,1.203037373812212,-0.9581001682083299,0.0,11.0,1.7429894360453362,3.364174915832754,3.6618307394041465,1.7066948472413501,-1.203037373812212,-1.2189555140988313,0.16448959577609554
12,-0.9650656705167633,1.824668955772265,0.0,12.0,1.5925609941156849,-3.754800296805792,-3.7291386547651526,4.251442105236809,0.9650656705167633,0.8118089113925969,4.362520814657674
13,1.028274077982704,-1.679945382584341,0.0,13.0,1.786813019465073,3.736493538549749,3.9239931772492436,2.0971524899668728,-1.028274077982704,-0.8324975947314349,4.337362021185303
14,0.2286301301246597,-1.1144089223935807,0.0,14.0,-0.8200702268907867,1.5716691826429001,1.6833903677303543,1.036174904787086,-0.2286301301246597,-0.2183126736234623,1.863278900305493
15,0.44513761283034786,0.059151026885633236,0.0,15.0,-0.8410530157253576,0.8311241987750625,0.8568774427975969,1.2850225953540575,-0.44513761283034786,-0.5125165341116099,1.00092609264459
16,-1.1366022118310442,-0.31570127516660096,0.0,16.0,-0.12770255172552314,-1.9575031484954875,-2.0267332573143984,0.4150264184437436,1.1366022118310442,1.2799821899194868,0.13718680266840136
17,0.1351368784486355,0.47043212515939087,0.0,17.0,-1.138017068364745,-0.20015836826211986,-0.23349484516477936,1.2855515932688644,-0.1351368784486355,-0.15985588849335985,2.6333330015762764
18,1.4845370018365822,0.7763924045810481,0.0,18.0,-0.27291727294961343,2.1926815990921162,2.45072616249662,4.2420636961820195,-1.4845370018365822,-1.6439804189398615,1.0722012916823345
19,-1.079804885785276,-1.0646236039917711,0.0,19.0,-1.53564934293998,-1.0949861675787809,-1.0120024103325325,0.30479830822395226,1.079804885785276,1.1255222100120494,0.8783834830418333
20,-1.977728280657907,-0.1826089379781782,1.0,0.0,3.754832528900487,-3.772847623337636,-4.315918151170462,4.36353366123629,1.977728280657907,2.212010571182438,0.6075142437153376
21,-1.7433722958989073,0.21144785911963318,1.0,1.0,3.872248137395576,-3.698192450917448,-4.175435389496682,6.459995997990772,1.7433722958989073,1.909332033948236,0.8383355241780434
22,0.266070164000551,-1.3327252585186995,1.0,2.0,1.2423754827694233,1.8648655865198016,1.97408065829703,0.5713493422172,-0.266070164000551,-0.2423871748938089,0.7132232114499468
23,2.384967330711097,-0.207569925025863,1.0,3.0,6.880593938964911,4.977504586448057,3.937084343582383,11.633136101902862,-2.384967330711097,-2.2207255863266515,0.6250444342790593
24,1.1236912534094234,-0.007829215574861964,1.0,4.0,2.036476274654804,2.255211722393709,2.488387150179419,3.68912468060175,-1.1236912534094234,-1.3016052701295393,0.09753150386035667
