gpr_mean,true_y,gpr_lwr,gpr_upr,year,country
0.617046265479485,0.0,-0.8668838607594624,2.1009763917184325,1983,USA
0.6282500439911975,1.0,-0.8418675154824353,2.0983676034648306,1984,USA
0.7165074138221206,1.0,-0.7415435534374859,2.1745583810817273,1985,USA
0.6675383680693547,0.0,-0.7801823084392718,2.1152590445779813,1986,USA
0.7411222814718961,1.0,-0.6998764985320189,2.182121061475811,1987,USA
0.6716541237536526,1.0,-0.7638259287776272,2.1071341762849327,1988,USA
0.724272653975792,0.0,-0.7067808595447109,2.1553261674962947,1989,USA
0.632674795515378,1.0,-0.7937876672475324,2.0591372582782883,1990,USA
0.6637560528868582,1.0,-0.7602048236925252,2.0877169294662417,1991,USA
1.693736190086476,1.0,0.2647450354188745,3.1227273447540775,1992,USA
0.9119427280519241,1.0,-0.5176746947114041,2.341560150815252,1993,USA
1.0327023631058374,1.0,-0.3994838925474018,2.4648886187590766,1994,USA
1.0289134002719873,1.0,-0.40662402822163735,2.464450828765612,1995,USA
1.0569123036044692,1.0,-0.3819406570401598,2.495765264249098,1996,USA
1.1433292869950127,1.0,-0.3010655734531018,2.587724147443127,1997,USA
1.2985215240506405,1.0,-0.15536434179311098,2.752407389894392,1998,USA
1.4879108214586758,1.0,0.02069998741464807,2.955121655502704,1999,USA
1.642864489882394,3.0,0.16066976174154135,3.125059218023247,2000,USA
0.45951881674864153,1.0,-1.0298116003270368,1.9488492338243197,1983,CANADA
0.3470732441816224,0.0,-1.1356662312155115,1.8298127195787564,1984,CANADA
0.16076333652377683,0.0,-1.316834396080059,1.6383610691276127,1985,CANADA
0.07040620191410474,0.0,-1.4059393053015776,1.546751709129787,1986,CANADA
0.10734636339440129,0.0,-1.3666781037379514,1.5813708305267538,1987,CANADA
0.12384037423696237,0.0,-1.3445163050856492,1.5921970535595742,1988,CANADA
0.19789544308143342,0.0,-1.2639649434188365,1.6597558295817034,1989,CANADA
0.2999586913423437,0.0,-1.157239871258252,1.7571572539429394,1990,CANADA
0.38899698041876846,1.0,-1.0663402426295845,1.8443342034671215,1991,CANADA
0.41941517462697275,0.0,-1.036476431059848,1.8753067803137935,1992,CANADA
0.38817096679208923,1.0,-1.0703555338753716,1.84669746745955,1993,CANADA
0.32691430384167197,0.0,-1.1360509074241483,1.7898795151074922,1994,CANADA
0.29508483540378827,0.0,-1.173006509717936,1.7631761805255126,1995,CANADA
0.3286393731477709,0.0,-1.1434935070467684,1.80077225334231,1996,CANADA
0.4195476310564541,1.0,-1.0548496769566176,1.8939449390695258,1997,CANADA
0.536241165766153,0.0,-0.9401128026411769,2.012595134173483,1998,CANADA
0.6304347856327122,1.0,-0.8500631678950956,2.11093273916052,1999,CANADA
0.6715209793405779,1.0,-0.8162962678705479,2.1593382265517036,2000,CANADA
4.652073874018056,5.0,3.1604516154298996,6.1436961326062125,1983,HAITI
4.810025911736885,3.0,3.3248822028622858,6.2951696206114836,1984,HAITI
5.084836285742078,5.0,3.605169534854809,6.564503036629347,1985,HAITI
5.187905163165601,8.0,3.713012988031929,6.6627973382992725,1986,HAITI
5.363903946149554,5.0,3.8900117425373386,6.837796149761769,1987,HAITI
5.43102678240959,4.0,3.957661321959561,6.904392242859618,1988,HAITI
5.681267866988478,6.0,4.207373818447609,7.155161915529348,1989,HAITI
5.345725816633748,5.0,3.8706169455999326,6.820834687667563,1990,HAITI
6.562759978230162,8.0,5.09003360452259,8.035486351937735,1991,HAITI
6.476044397154198,8.0,5.002697403815356,7.949391390493041,1992,HAITI
5.877438616682627,8.0,4.404488529092063,7.3503887042731915,1993,HAITI
4.64772478981394,2.0,3.174174975106621,6.1212746045212585,1994,HAITI
4.119658650416055,3.0,2.64654525223723,5.592772048594879,1995,HAITI
4.02923447535679,3.0,2.5566672166743976,5.501801734039183,1996,HAITI
4.019115086353876,5.0,2.544368487324968,5.493861685382784,1997,HAITI
4.153954176918384,6.0,2.6753087038131182,5.632599650023649,1998,HAITI
4.795090990945379,3.0,3.3110325683936845,6.279149413497073,1999,HAITI
4.757305542267808,4.0,3.266528148233987,6.248082936301629,2000,HAITI
2.237908490267322,2.0,0.7481426247258791,3.7276743558087646,1983,DOM-REP
2.0057876197084274,1.0,0.522582708520317,3.488992530896538,1984,DOM-REP
1.80934586972615,2.0,0.32980097093853566,3.288890768513764,1985,DOM-REP
1.7012249551916718,2.0,0.22310541548603346,3.17934449489731,1986,DOM-REP
1.747846044748884,0.0,0.2712411133870898,3.224450976110678,1987,DOM-REP
2.017444387312686,1.0,0.5441123409358954,3.4907764336894767,1988,DOM-REP
2.459778454756913,3.0,0.9911738997949431,3.9283830097188828,1989,DOM-REP
2.9855317404171426,3.0,1.5213452965845542,4.449718184249731,1990,DOM-REP
3.430581972984293,4.0,1.9688188436249185,4.892345102343667,1991,DOM-REP
3.709709515972048,3.0,2.247728957127923,5.171690074816173,1992,DOM-REP
3.8433327128304793,6.0,2.3785748084850127,5.308090617175946,1993,DOM-REP
4.615243770657306,4.0,3.1432233984329727,6.08726414288164,1994,DOM-REP
4.601581567754355,4.0,3.1255594409718803,6.07760369453683,1995,DOM-REP
4.0235614387851255,4.0,2.545403213275275,5.501719664294976,1996,DOM-REP
4.1442886412758515,6.0,2.664010141860124,5.624567140691579,1997,DOM-REP
4.042616528512834,4.0,2.561729044944782,5.5235040120808865,1998,DOM-REP
3.8922078497203048,4.0,2.4079684917871687,5.376447207653441,1999,DOM-REP
3.7367791864012574,4.0,2.2459607352602244,5.22759763754229,2000,DOM-REP
1.9554073864801897,2.0,0.46957458192011536,3.441240191040264,1983,JAMAICA
1.961162714558291,2.0,0.48289745380337235,3.43942797531321,1984,JAMAICA
1.8180966250331898,1.0,0.3442944047820067,3.291898845284373,1985,JAMAICA
1.722812050498264,3.0,0.2519535944655895,3.1936705065309385,1986,JAMAICA
1.7256566174104655,1.0,0.2583265703175015,3.1929866645034295,1987,JAMAICA
1.7871008161570385,1.0,0.3246453289351363,3.2495563033789407,1988,JAMAICA
2.001387807899804,2.0,0.5445813197121538,3.4581942960874548,1989,JAMAICA
2.270477185301577,2.0,0.8196142978802834,3.72134007272287,1990,JAMAICA
2.6138376569506945,3.0,1.1656263260735513,4.062048987827838,1991,JAMAICA
2.8175506075864742,4.0,1.3697101055534338,4.2653911096195145,1992,JAMAICA
2.8106591818413937,3.0,1.3606147757378366,4.260703587944951,1993,JAMAICA
2.689377962970237,3.0,1.2338842988440955,4.144871627096379,1994,JAMAICA
2.3464844645111884,2.0,0.8843416395134844,3.8086272895088924,1995,JAMAICA
2.082204123111019,2.0,0.6146199995803145,3.5497882466417234,1996,JAMAICA
1.951941101201363,2.0,0.4825104881021529,3.421371714300573,1997,JAMAICA
1.8397253603174295,2.0,0.3686378507300174,3.310812869904842,1998,JAMAICA
1.8060450999592557,1.0,0.33076719762087503,3.2813230022976363,1999,JAMAICA
1.8398235051901184,2.0,0.35646347560656544,3.3231835347736713,2000,JAMAICA
0.5999405081571376,0.0,-0.8886051312797452,2.08848614759402,1983,TRIN&TOB
0.5224600241474897,1.0,-0.9601161301211305,2.00503617841611,1984,TRIN&TOB
0.5382552090579127,0.0,-0.9399478958293666,2.0164583139451917,1985,TRIN&TOB
0.7035695915228568,0.0,-0.7719024310797413,2.179041614125455,1986,TRIN&TOB
1.02943345662703,1.0,-0.4443136140672872,2.503180527321347,1987,TRIN&TOB
1.4467611636219058,1.0,-0.023865714052248466,2.9173880412960598,1988,TRIN&TOB
1.8400717298008398,3.0,0.37493969753199385,3.3052037620696857,1989,TRIN&TOB
2.1178572302395198,3.0,0.6579763124882254,3.5777381479908144,1990,TRIN&TOB
2.247195453921892,2.0,0.7899059838412508,3.7044849240025335,1991,TRIN&TOB
2.231999211093295,2.0,0.7748134831924038,3.689184938994186,1992,TRIN&TOB
2.0594013836790874,3.0,0.5998122001066872,3.5189905672514876,1993,TRIN&TOB
1.7907307734742457,3.0,0.32499990099525644,3.2564616459532347,1994,TRIN&TOB
1.2933288827311904,1.0,-0.17736044845408183,2.7640182139164624,1995,TRIN&TOB
0.8852913065582175,0.0,-0.588637019115706,2.359219632232141,1996,TRIN&TOB
0.6211441595837597,0.0,-0.8542247717385283,2.096513090906048,1997,TRIN&TOB
0.603697643485607,1.0,-0.8745326490954175,2.0819279360666316,1998,TRIN&TOB
0.6756796578422379,0.0,-0.806945248479042,2.158304564163518,1999,TRIN&TOB
0.8147977641837976,1.0,-0.6741092075636073,2.3037047359312024,2000,TRIN&TOB
6.479758780174154,7.0,4.997585681305652,7.961931879042656,1983,MEXICO
6.357074214479872,7.0,4.886838053157536,7.827310375802208,1984,MEXICO
6.248959825554177,5.0,4.787663060575758,7.710256590532596,1985,MEXICO
6.3131151607794,7.0,4.8558187600448965,7.770411561513904,1986,MEXICO
6.422123129176148,5.0,4.970348491867492,7.873897766484804,1987,MEXICO
6.539451907704883,7.0,5.092836367694148,7.986067447715619,1988,MEXICO
6.551999721789862,8.0,5.10987094872248,7.994128494857244,1989,MEXICO
6.423512669000907,7.0,4.984362798021765,7.8626625399800485,1990,MEXICO
6.306035259072636,5.0,4.8666637012686556,7.745406816876616,1991,MEXICO
6.124746822137128,5.0,4.686048956672483,7.563444687601773,1992,MEXICO
6.1262559952874325,7.0,4.684786358342441,7.567725632232424,1993,MEXICO
6.242797067947422,6.0,4.7972799719321255,7.688314163962719,1994,MEXICO
6.277266928118826,7.0,4.826968636584468,7.727565219653185,1995,MEXICO
6.2367129940272985,6.0,4.781222766286321,7.692203221768276,1996,MEXICO
5.537297399770492,5.0,4.076842686080625,6.997752113460359,1997,MEXICO
5.557927993623388,5.0,4.092194811724229,7.023661175522547,1998,MEXICO
5.649350090990318,6.0,4.175429430340612,7.123270751640023,1999,MEXICO
5.757432563736253,6.0,4.272812217211453,7.2420529102610525,2000,MEXICO
7.2465802423321595,8.0,5.77323137006623,8.719929114598088,1983,GUATEMA
7.2449972155809474,8.0,5.7813505667019065,8.708643864459988,1984,GUATEMA
6.427662007189677,8.0,4.971769100664123,7.883554913715231,1985,GUATEMA
6.318698278189659,4.0,4.866203874260893,7.771192682118426,1986,GUATEMA
6.191305525950708,7.0,4.742987446253399,7.6396236056480165,1987,GUATEMA
6.049905178714078,6.0,4.6040240536126715,7.495786303815485,1988,GUATEMA
6.017443709786254,7.0,4.566296136841249,7.468591282731259,1989,GUATEMA
5.916515691565509,6.0,4.454222518327189,7.37880886480383,1990,GUATEMA
5.607188371070529,6.0,4.136097652802546,7.078279089338512,1991,GUATEMA
5.75773504356353,4.0,4.2866123090084125,7.228857778118647,1992,GUATEMA
5.618669251805657,6.0,4.1566383431521885,7.080700160459125,1993,GUATEMA
5.431343698499816,6.0,3.97849655767567,6.884190839323963,1994,GUATEMA
5.178959890916641,5.0,3.727047032541292,6.630872749291989,1995,GUATEMA
4.44877810733118,4.0,2.9950232689546024,5.902532945707758,1996,GUATEMA
4.417803350204214,3.0,2.9610149458808994,5.874591754527529,1997,GUATEMA
4.524161260462121,4.0,3.0663673373594795,5.981955183564762,1998,GUATEMA
4.723259950819481,6.0,3.26288595328691,6.1836339483520515,1999,GUATEMA
4.9346398586830595,4.0,3.4654156692715707,6.403864048094548,2000,GUATEMA
3.1365778042121195,4.0,1.6539636268045668,4.6191919816196725,1983,HONDURAS
3.12708745694767,3.0,1.6529716629657627,4.6012032509295775,1984,HONDURAS
3.8316238357109214,3.0,2.3629790858930155,5.300268585528827,1985,HONDURAS
3.967947403263754,4.0,2.500539390710458,5.43535541581705,1986,HONDURAS
