,true_theta,est_mean,est_std,Type
65,-0.217392169110564,-0.8751126657648967,0.21974489577915135,train
66,-0.483976276102567,-0.45531024862292574,0.2168872727541537,train
67,1.47023324101485,1.39302907032371,0.3784972135084725,train
68,-0.474151926505235,-0.18979755765203218,0.2899478009865596,train
69,0.498733771830084,0.12805092862048867,0.270360251630054,train
70,-0.0200290363667987,0.25444451585290695,0.2847589445476755,train
71,0.753438974292489,0.8026017719312364,0.332493128280919,train
72,2.11189238326215,1.6403581498497257,0.3413468390896901,train
73,-0.0570906901749549,-0.3652750626257028,0.26769985561126025,train
74,0.162541689903045,-0.04144108606098383,0.272671184351161,train
75,-0.609670118093851,-0.35582416515317594,0.3141826312565197,train
76,1.8285921777326,1.598215647333702,0.2679395584447327,train
77,1.28560465817081,1.5131145660511618,0.26608432191579584,train
78,-0.371884052430985,-0.6142375624863732,0.24312361715608305,train
79,-0.563330660162965,-0.4575132255892435,0.2628972322775642,train
80,-1.16638095281461,-1.1942066371816904,0.2164399630211204,train
81,0.403305749993579,0.5415803602346323,0.24101092858171996,train
82,0.205338325850319,-0.024105886779124598,0.22531464047090197,train
83,0.944720007119118,0.9853448078641525,0.2535422720784748,train
84,0.182807138731891,-0.1058892904568633,0.31886918861252594,train
85,1.38026074582432,1.2684984839342646,0.2983558647855566,train
86,2.27315763582715,2.2133704223662924,0.256263504748885,train
87,-0.251458090787654,-0.036639687218762346,0.3805262443005953,train
88,0.805343066573878,1.123052472102576,0.33997768120474114,train
89,0.0403904272218884,0.026429327459605027,0.3255163635343942,train
90,0.901700031901371,1.4763695394430265,0.3540318567424817,train
91,1.29226347048356,1.0347616195796316,0.2057450777206371,train
92,0.535717441719863,0.627521208055647,0.2716976410342944,train
93,0.266601228820354,0.12817376754873136,0.27270087598198917,train
94,-0.155001410582924,-0.39815632947914875,0.4762195298558903,train
95,-0.376796773984982,-0.14000396831682133,0.25495630283035764,train
96,-1.54100682308783,-1.4541012688923518,0.2222019094725037,train
97,-0.0455051619096563,0.168091489520872,0.26477359897375413,train
98,-0.55044914048069,-0.585773572183298,0.1814382449879046,train
99,0.90767541635977,1.1853877890224347,0.2807331136404099,train
100,2.81822852881107,1.8520678405743005,0.4141440740703726,train
101,0.258560698256667,0.15424831127190433,0.27197649187099293,train
102,-0.110133135882201,-0.04568357475117863,0.2769975107180095,train
103,-0.111715162352349,0.6853194869969113,0.429215733965573,train
104,-0.549323204998193,-0.8479493922076466,0.4223689479827644,train
105,1.42771600525007,1.289730391222905,0.37613570154874854,train
106,0.919638290228281,0.6574173205477333,0.21759104176492558,train
107,-1.50605853748769,-1.7107133777319907,0.27048823980288633,train
108,0.26455693218366,0.7940520301150329,0.25742666369570244,train
109,1.1654517201078,0.6726704840589359,0.36005179593574,train
110,-0.59406073136037,-0.9854489567936954,0.3524774168869729,train
111,1.21544048756038,0.966167410836485,0.24979529288911717,train
112,-0.889903004315155,-0.33542260228078247,0.2771631947410267,train
113,0.118821912964803,-0.2225456017993194,0.44836071570451824,train
114,2.51226380742001,2.57614440226504,0.2889222345722213,train
115,-0.271141783669422,-0.4902112770534599,0.2390806945316848,train
116,-1.15005051429115,-1.52881664471333,0.2820992101459923,train
117,-0.422032732593315,-1.0883741827555178,0.3464089774147555,train
118,1.1266633475858,1.5717872868011649,0.2730085807173319,train
119,-0.0187187662281663,0.5076841956108081,0.25042134128346333,train
120,-0.47668747604041,-0.8098492236230906,0.2931548072418077,train
121,-0.46488786581093,0.02768415587125568,0.3691213959837363,train
122,1.34918210401085,1.6994358780651255,0.29985210418597064,train
123,-0.75302617715074,-0.6398614937828826,0.2422372381345573,train
124,0.412757217499596,1.1276322135353125,0.24077035097199478,train
125,0.61000539969169,0.5496711023508337,0.27957350974599404,train
126,1.82780962723459,2.4453673878657893,0.3015692488916073,train
127,0.161336240446378,0.19951136251683557,0.22848207769358192,train
128,-0.653351089148632,-0.6340281025846782,0.29435479796185426,train
129,1.47841522408948,2.129649349069556,0.3757403624820221,train
130,-1.47387211696457,-1.178288630003767,0.2467816812763418,train
131,-1.43314683118229,-1.3621599282713297,0.28322526040603796,train
132,0.690697836366551,0.5628662054546542,0.24199398152027835,train
133,-0.26921189700036,-0.47412132622853326,0.39575756147613456,train
134,-1.3251040766454,-1.1973289561760645,0.2243509007717052,train
135,2.29403930285032,2.1607413834746967,0.30083357227973817,train
136,-0.0834298611383443,0.005434188884056058,0.21202502256816305,train
137,-1.33194691661096,-1.3151281477911294,0.27501558318704833,train
138,-1.24903903740268,-1.3937178151019278,0.2640030451075986,train
139,1.60492486782663,1.9934146965657156,0.25879385321317905,train
140,3.36348980857763,2.8873433600981637,0.31891987575198427,train
141,-0.523154208608929,-0.8006613922764978,0.2947458693613691,train
142,-0.377913114046432,-0.08001623282102792,0.2619790249243948,train
143,1.16850640046865,0.9846918885546486,0.2501459244598761,train
144,0.139279052791768,-0.1537519674430776,0.37449575802782176,train
145,1.29843067459098,1.4557582286529835,0.3264237788449305,train
146,-0.109929481713912,-0.33330677444954665,0.3122211565858136,train
147,1.14206639492321,0.9415820654816306,0.30298537074741017,train
148,1.17802735540932,1.08565586876584,0.30591339406191115,train
149,-0.864025968427323,-0.3771634494326081,0.3459354639394518,train
150,-0.670968034399503,-0.7000455353883326,0.25158336965686584,train
151,0.849151526550452,0.8210453270694058,0.28200406755472357,train
152,0.010947244096039,0.05250103923271504,0.3584171564415569,train
153,-0.844712576427573,-1.3473316999392577,0.2749924955420353,train
154,-0.809714173464773,-0.9242687418058421,0.26522189277562147,train
155,0.283814098568169,0.42204848804435874,0.2614528041626685,train
156,-2.16248923047447,-1.3278834652750744,0.28886171306557273,train
157,1.91571434067734,1.5708508617562251,0.3390258473275072,train
158,0.0019150321059,0.19892180155849157,0.2460666412714272,train
159,-0.624977757769005,-0.05129428629114506,0.3845328578145234,train
160,0.792536803343352,0.9550592105084502,0.24862385826610214,train
161,1.02253212184603,1.4313576393238603,0.27087932712655705,train
162,0.627426914443121,0.8981588978234007,0.2473001109159263,train
163,-0.493765896334583,-0.7422865619324406,0.300664338670668,train
164,-0.35974823598346,-0.6527933832183943,0.23611539193932884,train
165,-1.35917992877104,-1.5413281704947794,0.33191531483666564,train
166,1.01119999818857,1.4095777127155609,0.26382404236773455,train
167,0.714939465381709,0.6166047690531763,0.2668438701307548,train
168,-0.255133373961452,-0.13512977910113635,0.2459598598000141,train
169,-0.965073963146114,-1.074488058826591,0.46494610543191633,train
170,-0.261246566201531,0.029786657235724604,0.336517757471858,train
171,-0.183329937447517,-0.07162001008644546,0.3312709654935541,train
172,0.0923389079862477,-0.30393962156645915,0.23362861257424944,train
173,-0.818976294880623,-1.104335574354171,0.317369247972691,train
174,0.408302074817704,0.05327811546112731,0.36683364427761134,train
175,-1.25172161293119,-1.7568841082192452,0.32684484323399215,train
176,-0.204504571060937,-0.9088195775408355,0.2156028736553993,train
177,1.53971783001777,1.8165015565827498,0.3030925868669154,train
178,0.7445202279595,0.06702590311030818,0.4044510617862965,train
179,-0.394526168658206,0.203546686596791,0.2317238353790863,train
180,-0.0515260878490031,0.19018737307755282,0.29449384704585346,train
181,-0.894677526716941,-0.5195388231541863,0.2427717505045993,train
182,-0.148282119738283,-0.9127274471549398,0.24234302121046505,train
183,0.244666316623609,-0.4513770778065844,0.3338672411238137,train
184,-1.3094472657689,-1.7810975890805198,0.241321053820206,train
185,0.332727379373468,0.46474414684039506,0.3162420313525878,train
186,-0.0660589807151174,0.3598118418210714,0.26502383363222426,train
187,-0.22434537145513,-1.0117183071063476,0.3996900965490993,train
188,0.438350577991628,0.6652327427083036,0.31369837779892557,train
189,-0.250858099743825,-0.34064836849096136,0.22983458259738662,train
190,-0.131389876614209,0.16209892838622217,0.2392948686103971,train
191,-1.03430599906927,-0.909828930652228,0.2603646340981023,train
192,-0.652589518451037,-0.759215590808804,0.25529547301094035,train
193,0.120624596664917,-0.22745248491394657,0.2185448803471845,train
194,-0.192148721490635,0.7902027740487845,0.36021157166852463,train
195,0.685476147722656,0.13390476580058389,0.3427736142284364,train
196,0.0786086724446748,0.24678166048679126,0.38837280909849453,train
197,0.0200083503971564,-0.09314975873008598,0.25315255872544923,train
198,0.717886208245012,1.181964764753293,0.3111188317865831,train
199,-0.803565123410562,-0.751161966717364,0.23346572015714687,train
200,-0.295800497143064,0.07548768618475976,0.21939537460842118,train
201,0.778862858131008,0.3821018625918518,0.25171191565850715,train
202,-0.0583919598100606,0.14296015877472087,0.2544667470558082,train
203,-0.692885594510432,-0.9537377774084626,0.23548867824298136,train
204,0.654135225746114,1.0111285869178523,0.24849490263739044,train
205,1.370354099606,1.5258367703521811,0.2987990325362027,train
206,0.0075220698335242,0.2400693073718053,0.24353844087653825,train
207,-0.128582013821434,0.1251026709564074,0.2794191949715658,train
208,1.05170255278738,1.5091270432464632,0.33956601212955073,train
209,0.983169606109503,1.170768618688984,0.2713589453177662,train
210,1.09343645806375,1.3764904199069452,0.28270121486059036,train
211,0.934186329724863,1.252714476177171,0.2499629513652699,train
212,0.542588798780319,-0.030199556812927852,0.3652633157280306,train
213,-0.144518024487422,-0.31201549414639357,0.241303560235177,train
214,1.00154402176525,0.5036477728420964,0.3876212734568817,train
215,0.500551861504452,0.5724750396141499,0.34307865396177484,train
216,-0.827404129241723,-0.5531675409634025,0.26589970542759767,train
217,1.44268000357399,1.4551426125069293,0.2706431958327218,train
218,1.12070561840552,1.2616301167252273,0.2568910956655837,train
219,0.0137322798758334,-0.06673119906965065,0.2401387357051695,train
220,0.0739073768944965,-0.2214830328364036,0.2970143393614975,train
221,-0.378558053106648,-0.532915394399769,0.2171611387441183,train
222,-1.09348669049832,-0.9840680293038031,0.2854974034279522,train
223,0.0711183128723622,0.13049562604071516,0.28147889973811696,train
224,0.953683630205644,0.3600383073851203,0.28237556947935444,train
225,0.977750744606257,1.787009436163933,0.32477645638528146,train
226,-0.951457752519828,-0.9897890772844538,0.2012243792754553,train
227,0.0198657404137913,-0.34460884407126263,0.37890346562758265,train
228,0.607845411317617,0.4203943828206608,0.3640565834834277,train
229,0.231334179872413,0.9757710869241905,0.32857715793674386,train
230,-0.72398062048462,-0.5791727835158131,0.21362504962800621,train
231,-0.641991802263679,-1.0750866082475494,0.4616195025352584,train
232,-0.0458851854726977,-0.2909867011703942,0.21880933158709395,train
233,-0.694239854717243,-1.1633021028083699,0.2769866449654216,train
234,0.140306904700649,0.22580790173549475,0.27373222722101426,train
235,-0.507073362572457,-0.5220070092025788,0.3286933379653772,train
236,0.174589903765163,0.460107561885636,0.2549844158195052,train
237,-0.674875052658262,-1.2377680023028876,0.3965879227946594,train
238,-0.534948969807674,-0.27129602615822324,0.30092531934500627,train
239,0.0757382409895593,-0.11508628559641923,0.31025478842778104,train
240,0.676762476757804,1.0314200890440395,0.25167919058186944,train
241,1.67773882583086,1.8625847240953066,0.2698420620922123,train
242,1.88917733673445,1.530598888646738,0.3505508173221007,train
243,0.529675523061867,0.23308218794104618,0.341963030301777,train
244,-1.31781353815398,-1.8546534324058026,0.2860713705462289,train
245,-2.25548467572809,-2.147651708793413,0.29169349778855963,train
246,1.59245900620935,1.7411912211316711,0.2839099657478087,train
247,-0.116503410297213,-0.0784671674319472,0.24187089329846026,train
248,1.25385388833074,1.4101898276331355,0.3397388724683087,train
249,-0.740353215181772,-1.0610346402874786,0.3084819883312788,train
250,1.2335324830603,1.7492764479318625,0.3046561709734724,train
251,-1.29970269007326,-1.1508144570801653,0.28454488063596045,train
252,0.373995124109258,0.643936798859873,0.23488704379396877,train
253,2.26423763047194,2.4179184090113877,0.2668614674283923,train
254,0.491079689084981,0.6830977774338511,0.3556748927548603,train
255,-0.158347671714988,-0.06490801801726641,0.39808911815386977,train
256,-0.391629958922739,-0.12153222877293438,0.34530539039440744,train
257,-0.278947400375599,-0.20974584344119582,0.3214561357681028,train
258,-0.587213542908778,-0.49410931467036223,0.24293588218016182,train
259,0.288287624555621,-0.045782689035565746,0.27330553923646783,train
260,0.821743395521241,0.7083083929992052,0.24134278914995552,train
261,-0.590853300361294,-0.5508018323757097,0.217924850590258,train
262,-0.269367143771009,-0.35307751964690587,0.3338729774876213,train
263,-1.12970769471281,-2.0850965690824403,0.39222173693824885,train
264,-0.615961396509047,-1.0235981893825494,0.27172305785090073,train
265,-0.433273111427243,-0.4005032379473239,0.3335668948818329,train
266,-0.204757185846381,-0.6529673849896382,0.19776484958555057,train
267,-1.39749633739666,-1.720699056182456,0.30562745175525885,train
268,-0.41133138924732,-0.25814586677024287,0.38290594951742546,train
269,0.373519265511818,0.6007043411252122,0.2441707363001003,train
270,-0.157030925552861,0.3520401359313424,0.2594754017855687,train
271,-2.06731392759425,-0.855827784510395,0.3673493627438735,train
272,-0.902994487212501,-0.45159672096969483,0.2496499899721359,train
273,-0.65894025329635,-0.9616884899613322,0.2715416571505812,train
274,-0.709927911736276,-0.558134511459808,0.4200575203476321,train
275,-0.214710227527733,-0.0024653456277888308,0.25713066084007935,train
276,0.361700106959901,-0.6955961174883944,0.30837163444135923,train
277,-1.42202798011407,-1.2761206498370252,0.3490376720641472,train
278,-0.586596727610893,-0.09565792585002776,0.3931151424200006,train
279,0.58540329959285,0.7419549034394352,0.24912303958111515,train
280,1.17310517494725,1.0251373840530325,0.28610285222106185,train
281,-0.443858891939493,-0.7798597727004192,0.24861651773077748,train
282,-1.48541914687711,-1.0541161283263822,0.3347907836296165,train
283,-0.715391331259175,-0.42088583815836983,0.32441435043026484,train
284,3.00803185931019,2.8255624467116958,0.34323712316889643,train
285,-0.723550570247725,-0.6365347576449886,0.29107742142277215,train
286,-0.281044780294706,-0.1943515422005298,0.3163134394311971,train
287,0.966812934819147,1.5820422073083142,0.23135457124555742,train
288,0.181026550033666,0.38032030271976014,0.3415637537570285,train
289,1.53700859610947,1.430464416672287,0.3364935004377581,train
290,-0.0309196972654199,-0.20166137048812235,0.32710524793166723,train
291,0.10580921206019,-0.8586829550038455,0.23919216352358696,train
292,0.284912140114518,-0.1710101442928621,0.23363923588428614,train
293,1.55336317097468,1.8260631107875762,0.29039193504996275,train
294,-0.104655304651433,0.40633494114832175,0.39872273136883607,train
295,-0.469145043852465,-0.9329621428084823,0.24105764708182761,train
296,-0.159827673285213,0.06384863586689873,0.24651248004449638,train
297,0.702123306547797,1.6896637550948215,0.4775894700813199,train
298,-0.455637037817238,-0.44127377060585166,0.2614747391801026,train
299,1.79371064886953,1.4135356197420899,0.3230995816192764,train
300,-0.640037612944741,-0.9749655745656511,0.23887589479524568,train
301,0.943080540663686,1.206762408613713,0.22901686992928047,train
302,-0.347806374882465,-0.22002403336807402,0.294791840565335,train
303,0.2220640236091,0.0007172250433990449,0.26904435554013917,train
304,0.350478700489141,-0.03469571053089248,0.22610281995632137,train
305,0.350960424311735,0.9474505452431687,0.30330505487111264,train
306,0.256793166964622,0.4582424502877622,0.21714874968239847,train
307,0.103271137867774,0.4661811352825349,0.2423228052767101,train
308,0.987600328711524,1.083028767955792,0.24681909225938953,train
309,-0.239507807960906,-0.7059058509899607,0.24680402428995438,train
310,-1.39017567271637,-1.5629871578276933,0.2266766809003458,train
311,0.352442423961927,0.4237629799246545,0.2560214996981291,train
312,-0.192373595898355,-0.48890430014864167,0.34760494867850694,train
313,0.000345447681725,-0.47765796077555894,0.2807196485294975,train
314,0.819567766201271,0.6722846201406905,0.23541645245983897,train
315,-0.846409931326734,-0.6586191307203133,0.24439537868649738,train
316,0.389020722433177,0.2211389596766917,0.2865614309520743,train
317,-0.417247940997426,0.1586614000176288,0.3514572749706107,train
318,2.05454584009389,2.1699418665880477,0.28551637155365056,train
319,-0.3214930388234,-0.6712968894850548,0.2730424971682945,train
320,-0.0543437871750326,-0.17906700766481465,0.3956253708263015,train
321,-1.4137426024001,-1.7586917262425092,0.3092848123223707,train
322,0.181088123750651,-0.08670343656323967,0.23366836269496513,train
323,-0.208781763042515,-0.586902953701998,0.265648740930261,train
324,-0.428256843737063,-0.7177574144131844,0.2519839203113305,train
325,-1.14523022066277,-0.5008842444655827,0.3451579453874601,train
326,1.54142737185427,1.0927252104733485,0.3608879582766522,train
327,0.654659364011067,0.4298221333146116,0.2893902975210588,train
328,-0.407945577185928,-0.012353360016576566,0.26583479694553985,train
329,-0.792490669322013,-1.3949824390265873,0.36201268854993357,train
330,0.0343382570158265,-0.43400670280432985,0.31554698194921893,train
331,-2.2087525680928,-2.3640246917644636,0.4132592982192685,train
332,0.637556407070101,0.08361289583580632,0.41377992239115885,train
333,1.6258956839476,1.9440128778521617,0.2559987718217946,train
334,0.258356823148539,0.5736466206810545,0.3107627800688858,train
335,0.55512265867277,0.542401869533141,0.24660944156102316,train
336,-0.0316074173418416,-0.2130735614398073,0.2142573394209368,train
337,1.08214836132013,0.9096998022701,0.3171603162975134,train
338,-0.761048299034579,-0.7808797155603837,0.2887834368285207,train
339,1.14670157532343,1.1936878408662794,0.27282426004908966,train
340,-0.640617865808292,-0.7117379363105996,0.36334545919740247,train
341,-0.554061890439642,-0.8022411674926582,0.276225195196552,train
342,-0.163066387323367,-0.184779226860376,0.22891700661406833,train
343,0.108574227302361,-0.49463800763316945,0.3475987553042732,train
344,-0.940817496303014,-1.3946699104103142,0.2640174325575387,train
345,0.009108243026593,-0.22282170660792666,0.22363646023112932,train
346,-0.520123012040599,-0.6005625696474692,0.3600096698704041,train
347,-1.24698747956876,-1.2517372703545993,0.27060402759145136,train
348,-1.15507857010374,-1.6298237530201172,0.46820599385901585,train
349,-1.29729823817575,-1.637214425898824,0.25972774263569226,train
350,-0.957080000296228,-1.3587516757198603,0.24103146073293916,train
351,-0.591913674627357,-0.77818843205771,0.24842578653955139,train
352,-0.113850518283769,-0.22411185069252884,0.31303526466882636,train
353,-1.37709729940802,-0.794262763669899,0.2140991545087511,train
354,-0.172149915865764,-0.18944958989369046,0.22918261643944207,train
355,-0.318643848591439,-0.1799302475674717,0.3432454579551992,train
356,0.178508090139264,0.2704765265794657,0.22034472622483614,train
357,0.242701496225014,-0.15283802514544875,0.28752456471436855,train
358,-0.443977856392815,-0.3607847734827438,0.2570524794400729,train
359,-0.59324427539766,-0.39976106081364154,0.2551987196510944,train
360,2.19742023647514,2.185407583737356,0.28506210545472177,train
361,-0.840279963505422,-1.0265351920308778,0.24239745207742633,train
362,1.8536385570826,1.61247440971009,0.3121828752151682,train
363,-0.77996520380838,-0.4191703391760971,0.27885231293088486,train
364,0.98217097543663,1.4550557366581922,0.23524887701649463,train
365,-0.302318494565593,-0.42193280991503834,0.21284915657491424,train
366,-0.373168123039759,-0.5058067469748914,0.2320036793595355,train
367,-1.84280887541657,-1.8170160659412231,0.2196695429327896,train
368,0.452643940266197,0.5127560325889222,0.3345806224338657,train
369,-0.0589796413417845,0.5682038413793572,0.2448104062266319,train
370,0.857501562013889,1.2934910765982532,0.3247218860847203,train
371,0.838494557478888,1.4875101788959917,0.2701784285581669,train
372,0.0802816695226249,0.0496920458094527,0.30565019738218835,train
373,0.209363211129889,-0.1289730762103201,0.23965698931433327,train
374,0.349372725262572,0.5775152263035579,0.28763695220499874,train
375,0.080608082763293,0.22445678300019328,0.2687798201149444,train
376,1.0258264657953,0.7042980946103993,0.30362329234527613,train
377,-0.805775990609359,-0.6277425260296287,0.26314531445383793,train
378,0.426117859966988,0.41900809043850795,0.2842762746364923,train
379,-0.717313598615538,-0.8768449684902095,0.2787478364338753,train
380,-0.154172139478353,-1.0368807036568732,0.36617756168851945,train
381,-0.390068517639149,-0.7646637195635417,0.29229016230806976,train
382,0.0393820942339601,0.45344901499899665,0.23783050811332235,train
383,0.336581718140539,0.4370915395717274,0.245924541011907,train
384,-0.732148755367953,-0.8815880743764506,0.2502348885329214,train
385,-0.173161656215823,-0.18086015544926426,0.24882013266893416,train
386,1.65760044947708,2.2552226118946908,0.2970358391696376,train
387,-0.222056430895102,-0.47426042558989456,0.35546050888236413,train
388,-0.0009882906218773,-0.13805180210923126,0.25295295826054875,train
389,-0.1455716836155,0.36697177070624126,0.18892529151166218,train
390,-1.16792599444787,-0.8990407838657015,0.2662371194314819,train
391,-0.0073924987080649,-0.28937498594211347,0.23322034744194842,train
392,-0.574413485984744,-0.7518906230508334,0.24179791813121687,train
393,-0.0317064464534032,0.3384596876940135,0.35713465213500745,train
394,1.35379952671059,1.9322032178470767,0.282780427319639,train
395,-0.492136262342737,-0.38456523643077994,0.33213970633360296,train
396,1.30154626483022,0.6654224533977184,0.37695499502450136,train
397,1.46252465091633,1.9236558239741346,0.38233680532178976,train
398,0.0422286994429663,-0.40113368070103905,0.19391729439597952,train
399,-0.98991845668987,-0.7347280328856043,0.3091888092314389,train
400,1.0629721317443,1.556840312362846,0.25227314218195923,train
401,0.66005382227615,0.37896174995098236,0.2711174710964606,train
402,-0.301226942911895,-0.6807340494525372,0.2696431742689599,train
403,1.43417853576122,1.6104837260112237,0.30623268656726876,train
404,2.08059700315738,1.8866115596433455,0.2872655734940137,train
405,0.489407433377167,0.8982228868642247,0.30489227940758623,train
406,-1.38557230276079,-1.9322726186354655,0.2819552869361147,train
407,-0.125417373675606,0.19598327110562808,0.2804853621862792,train
408,0.0769015310052018,0.20606372233523113,0.32421455831088336,train
409,0.454538060061745,0.5804485990995769,0.2921740145850137,train
410,1.70618110716224,1.5036937683183673,0.2693512268951859,train
411,-0.375303331762913,-0.5657109630395502,0.2742575889074365,train
412,0.133677442712335,0.6859242964671842,0.4369204287240716,train
413,1.13313629612562,1.0757874947142712,0.31587545512263104,train
414,0.06332055668066,-0.19725834791359856,0.23643509671371005,train
415,-0.0309675508725486,0.0961005777439379,0.3827442502449256,train
416,-1.01321176301045,-1.4340293969549853,0.2589859743788884,train
417,0.779133851247178,1.3387384879184012,0.26075333988983646,train
418,-0.256568589164204,-0.556901818815216,0.28297556827878034,train
419,-0.0124774824385169,0.11407199081224499,0.28221678333798456,train
420,-0.156667183199233,-0.48653183050981585,0.25703053432350187,train
421,-0.364535287893117,-0.49730807619868306,0.36947575632467006,train
422,0.810664313690485,0.3231933018533673,0.3235136302140591,train
423,-0.731330987691912,-0.9085609401536214,0.2740995261295547,train
424,-1.22229231724872,-1.1267095187370462,0.23203790072631056,train
425,2.20665123487235,1.9265016750614232,0.34582511794501797,train
426,-1.20179098377112,-1.5849242287885879,0.29852709682479706,train
427,0.474186450797885,1.2199532457518139,0.19793992722700834,train
428,0.466513709676356,0.927009996059595,0.26056258142814276,train
429,-0.032298024940092,0.060252940118760326,0.3132298609154473,train
430,-0.30999708735889,-0.12536102474605706,0.22107705783038867,train
431,0.103956760088047,1.1280680645514303,0.29513522507962375,train
432,-1.19602979317667,-1.0086539210537813,0.20204486278878098,train
433,0.0086021155623634,-0.29263951395065047,0.23945073145796855,train
434,-0.211950799080175,0.2269695553346829,0.3142171245832175,train
435,0.870721865686336,1.347660987097483,0.22606268816580863,train
436,0.526315142622095,0.5448127644512947,0.3132258345171278,train
437,-0.619818539155271,-0.569286321545659,0.33216753918023545,train
438,-1.0251409159522,-1.0355566223315826,0.23809810502234896,train
439,1.89414873014242,1.4706513048752718,0.36186408972886086,train
440,0.642801033336904,1.1231439961868923,0.26353364368501403,train
441,0.606668712057229,0.6000986503638266,0.2275388578055639,train
442,0.42381265936322,0.7267174320983169,0.35698204937163847,train
443,-0.673807547147133,-0.6374854699456316,0.35091949307916276,train
444,-0.159426255815258,-0.7248432757784241,0.2257505240102152,train
445,0.444737544984848,0.815523251963657,0.30760870804795565,train
446,1.80002197345637,1.5809841902469137,0.26492016884826763,train
447,0.946707444653639,1.0401980280439018,0.3074505392784121,train
448,-0.48018953819758,-0.5833198963996182,0.23467275875277968,train
449,-0.173078553729227,0.17617814014563077,0.2111542540095635,train
450,-0.613811747747537,-0.5469249302133595,0.23029447862745905,train
